50	50
99.754	90.6303	81.5066	79.7803	77.489	66.8809	59.6913	53.6691	44.3487	37.1117	29.8748	36.8324	43.79	44.1089	40.3939	33.3658	31.9588	34.9867	37.1281	42.1562	47.1844	43.3385	39.4926	32.8615	27.8376	31.5164	38.5558	40.5497	43.8305	50.4847	57.1389	55.5668	53.9946	52.051	51.177	56.4049	59.4897	55.5334	50.1216	48.1534	46.1852	52.1666	58.148	62.396	64.4635	63.1174	70.1538	82.106	92.393	96.0735	
97.8699	90.8703	83.8706	82.328	80.384	73.654	68.2373	61.1612	51.0302	42.4276	33.825	38.5546	43.2842	44.3599	40.9783	37.0776	39.7022	41.4743	41.4793	42.5452	43.6111	39.0609	34.5108	30.6875	27.4562	25.9107	31.76	36.3118	40.9977	45.829	50.6602	49.8948	49.1294	48.0298	48.3574	51.2793	55.1185	55.8107	54.7626	52.6246	50.4866	54.3918	58.2971	61.5995	64.6452	64.5695	69.8311	80.7422	90.5553	94.2126	
95.9859	91.1102	86.2346	84.8757	83.2789	80.4271	76.7833	68.6533	57.7117	47.7434	37.7751	40.2767	42.7783	44.6109	41.5627	40.7894	47.4456	47.9618	45.8306	42.9342	40.0378	34.7834	29.529	28.5136	27.0748	20.3049	24.9643	32.074	38.165	41.1732	44.1815	44.2229	44.2642	44.0086	45.5378	46.1536	50.7473	56.088	59.4037	57.0958	54.7879	56.6171	58.4463	60.8029	64.8269	66.0215	69.5084	79.3783	88.7176	92.3517	
92.0201	90.5451	89.07	87.1204	85.0077	81.9438	76.3876	68.9822	59.0009	50.1295	41.2581	42.4153	43.5725	46.1668	44.9611	43.4119	47.0845	47.1416	44.6181	43.7012	42.7842	36.9584	31.1325	30.2383	28.1585	19.3997	23.1773	30.3743	36.2224	40.1665	44.1107	43.0665	42.0223	41.7009	42.9661	44.3856	50.3786	54.8254	57.8772	59.9909	62.1047	59.9412	57.7777	59.5969	64.1891	69.3711	74.2742	78.2538	82.4547	87.2374	
86.7719	88.5629	90.3538	87.5901	84.6494	81.0614	73.6857	67.0978	58.1622	50.4655	42.7688	41.6569	40.5451	44.4807	47.201	46.9594	46.6202	45.1897	42.193	44.122	46.0509	40.0923	34.1337	34.0525	32.2767	22.4742	23.3877	28.6896	33.135	37.6779	42.2208	41.7852	41.3496	42.1009	43.685	46.4909	52.0013	53.6721	55.4929	61.976	68.4591	63.1692	57.8793	59.2089	63.5989	71.9979	78.0206	75.8131	74.7637	80.7678	
83.8855	85.6673	87.4491	86.1486	84.6571	82.1674	74.5945	69.0662	61.4184	52.8448	44.2712	42.777	41.2829	45.5268	51.1402	53.1566	49.7559	46.4998	42.6918	42.982	43.2723	40.6024	37.9324	34.9793	29.8226	22.7628	24.5987	27.9691	30.9754	33.163	35.3507	36.9747	38.5986	41.3654	44.211	48.4958	53.616	54.8102	57.6992	66.2013	74.7035	67.554	60.4045	61.9844	66.9122	75.0228	78.6594	74.9369	73.309	78.5972	
82.3255	82.1794	82.0333	81.5513	82.1384	81.3762	72.2496	66.4244	60.6481	53.7212	46.7944	45.7747	44.7551	46.9621	49.9213	48.6484	44.164	41.0601	38.6884	39.8577	41.0269	39.1925	37.3582	31.228	24.5334	22.0592	26.4281	29.4776	32.7114	34.2665	35.8217	35.9816	36.1414	39.9334	45.584	52.891	60.4711	64.0387	67.7147	74.8231	81.9315	73.8195	65.7076	67.354	71.5548	78.112	81.8974	79.1946	77.2407	79.7831	
78.6159	78.4015	78.1872	76.3474	76.8367	79.1585	69.8348	62.3117	57.0059	50.6584	44.311	42.8633	41.4155	42.0978	42.9149	42.4386	40.9565	38.7005	38.461	40.1348	41.8086	39.544	37.2794	29.8328	23.4608	22.8848	27.0993	28.4702	30.5737	35.2342	39.8948	38.8079	37.7209	40.6388	47.1948	57.377	67.2702	71.7567	74.765	79.5873	84.4096	79.2819	74.1542	75.1644	77.9352	80.3414	81.6781	80.3235	78.372	78.4939	
72.879	73.818	74.757	71.7746	71.3752	75.9902	68.1094	60.5285	55.6549	48.1705	40.686	39.1498	37.6136	37.6264	37.6728	39.3644	40.3956	38.4988	38.9158	38.6317	38.3476	37.6006	36.8536	28.9005	22.5233	23.5175	27.3716	26.8578	27.6712	35.3233	42.9755	41.298	39.6204	41.5163	48.0261	60.1319	71.2196	75.5065	78.16	82.4403	86.7207	84.6783	82.6359	83.1351	84.6257	83.0306	80.3711	78.8171	76.3707	74.6248	
64.3591	65.6041	66.8492	65.8718	66.7247	71.6512	65.6627	59.1289	54.1145	46.5121	38.9098	37.2718	35.6339	37.3202	39.4543	40.8053	39.9814	34.5641	30.7712	31.9366	33.102	32.3892	31.6764	28.256	25.7748	24.8789	25.0341	25.1766	27.287	33.3653	39.4436	39.3021	39.1607	43.0968	51.8186	61.9352	70.1379	73.7921	77.0891	85.2247	93.3603	89.615	85.8696	85.2689	84.9145	85.4971	83.3233	78.5401	73.6187	68.9889	
55.8392	57.3903	58.9414	59.9689	62.0742	67.3123	63.216	57.7294	52.5741	44.8538	37.1335	35.3939	33.6542	37.0139	41.2358	42.2462	39.5672	30.6294	22.6266	25.2415	27.8564	27.1778	26.4993	27.6115	29.0263	26.2403	22.6966	23.4955	26.9028	31.4072	35.9116	37.3063	38.701	44.6773	55.611	63.7385	69.0561	72.0777	76.0182	88.0091	100	94.5517	89.1034	87.4026	85.2033	87.9637	86.2755	78.2631	70.8668	63.353	
55.2949	56.8235	58.352	59.5953	61.0885	64.8931	61.7054	58.5609	56.0261	50.6661	45.3062	43.2772	41.2482	41.612	42.7745	39.499	33.7481	29.7295	26.7287	27.4413	28.154	26.0045	23.855	23.5004	23.2681	21.2088	20.0119	22.6983	27.395	30.8957	34.3965	36.8102	39.2238	45.1508	52.7718	56.7113	64.2921	72.4184	78.6999	87.3666	96.0333	93.3799	90.7265	86.5294	81.3243	81.82	79.6571	74.0859	68.4201	61.8575	
54.7507	56.2566	57.7625	59.2217	60.1028	62.474	60.1948	59.3924	59.4782	56.4785	53.4788	51.1605	48.8421	46.2101	44.3133	36.7518	27.9291	28.8296	30.8307	29.6412	28.4516	24.8311	21.2106	19.3892	17.5099	16.1773	17.3271	21.9011	27.8872	30.3843	32.8815	36.314	39.7466	45.6243	49.9326	49.6841	59.528	72.759	81.3817	86.7241	92.0665	92.2081	92.3497	85.6561	77.4454	75.6763	73.0386	69.9088	65.9735	60.3621	
50.5113	53.2013	55.8913	55.9998	54.9333	56.1376	55.6522	55.0718	55.6465	57.2338	58.8211	54.7214	50.6217	44.1253	38.409	34.89	32.3191	31.2784	31.1148	29.8821	28.6494	25.8673	23.0853	19.5658	15.638	14.3888	18.0653	20.2297	23.1279	27.8207	32.5134	36.171	39.8286	46.2471	50.3509	51.1408	62.4356	72.7086	77.4187	79.5589	81.6992	82.1928	82.6864	80.1724	76.5974	76.7338	73.6554	67.1935	60.46	55.4857	
44.8644	48.2854	51.7064	50.2421	47.237	47.2835	49.2193	49.4884	51.1681	57.947	64.726	58.4873	52.2486	41.6387	31.9626	32.3455	36.8814	34.7543	32.9747	31.9413	30.9079	28.7408	26.5738	20.9626	14.4225	12.6929	19.1556	19.1697	19.1597	26.1476	33.1356	35.0878	37.0401	44.5872	51.5925	56.5267	66.34	70.7225	70.3967	70.0205	69.6444	70.5155	71.3867	74.0432	77.0604	81.0586	75.3599	63.3861	52.9195	48.8919	
41.6696	43.7242	45.7789	43.6993	39.7129	39.9457	45.6467	47.8169	51.6532	59.9147	68.1761	59.1365	50.0969	40.2343	31.459	29.695	35.2885	36.114	36.7573	34.4387	32.1201	30.4717	28.8232	21.2527	12.2327	9.11689	17.4601	19.2035	20.1648	26.1848	32.2047	33.1699	34.1351	41.446	49.9879	58.8159	66.8972	68.6453	66.5397	66.9891	67.4384	66.5586	65.6787	69.9448	75.9931	80.7183	69.2643	58.2651	50.5518	46.1107	
41.0542	43.6345	46.2148	45.1649	41.5952	43.4121	51.5258	54.2444	57.0058	61.6391	66.2725	55.8176	45.3627	37.7092	31.3727	28.9997	33.2872	34.7015	36.4085	32.4502	28.4918	28.5595	28.6272	21.5173	13.6595	12.7998	21.9945	24.4385	25.2443	29.0716	32.899	34.0479	35.1968	41.1779	47.8987	57.2627	67.4437	70.389	69.6228	73.3043	76.9857	71.4514	65.9171	67.5269	70.9783	70.8024	59.4216	55.2254	52.6963	46.8753	
34.33	40.0132	45.6964	46.984	45.1388	45.9818	53.9502	59.2568	62.9827	65.9789	68.9752	59.2314	49.4875	39.6398	31.3389	27.4702	29.5649	31.438	34.0789	33.8019	33.5249	30.4971	27.4693	22.5037	17.4919	16.5141	24.1862	28.0994	29.5185	31.3189	33.1193	34.6477	36.176	43.5025	51.0773	56.0928	63.4888	71.2741	75.4899	76.7404	77.9909	71.9472	65.9036	63.5185	63.0343	61.8476	54.4302	52.3052	50.2285	42.2792	
29.3984	37.6022	45.806	49.108	48.9235	48.7287	55.2649	61.8726	66.1746	68.0439	69.9131	61.6138	53.3145	41.7829	31.8047	26.7276	26.3074	28.3172	31.4001	34.1431	36.8861	31.0052	25.1242	22.4182	20.2406	19.1328	25.0519	30.2039	33.2144	35.1749	37.1354	37.7064	38.2774	46.4601	55.2475	56.273	60.0602	71.8614	80.2712	78.3387	76.4063	71.264	66.1218	61.2229	58.3547	57.709	52.6678	51.0267	48.7978	39.0981	
30.0778	37.448	44.8183	50.965	53.5307	52.8113	57.2053	60.9708	62.6041	63.8389	65.0737	56.4601	47.8465	41.3234	36.1372	30.9508	28.5059	27.037	26.7769	26.9641	27.1512	26.2005	25.2497	22.3565	20.4392	20.6101	25.9661	32.4782	38.4104	41.7895	45.1686	43.8998	42.6311	48.4375	56.0526	58.4395	62.7868	70.647	75.3298	75.789	76.2482	70.4546	64.661	61.3269	60.2239	61.3415	56.7601	51.4551	45.9086	37.9932	
30.7571	37.2938	43.8305	52.8219	58.1379	56.8939	59.1457	60.069	59.0337	59.634	60.2343	51.3064	42.3785	40.8639	40.4697	35.1741	30.7043	25.7568	22.1537	19.785	17.4163	21.3958	25.3752	22.2948	20.6378	22.0874	26.8803	34.7525	43.6063	48.404	53.2017	50.0932	46.9847	50.4149	56.8577	60.6061	65.5135	69.4327	70.3884	73.2393	76.0901	69.6452	63.2002	61.4309	62.093	64.974	60.8524	51.8835	43.0195	36.8883	
38.567	41.1944	43.8218	50.228	54.8547	55.9112	58.7785	57.9172	55.0498	54.7424	54.435	47.898	41.3609	37.6833	35.3778	32.4566	31.2403	29.6228	28.1304	28.0047	27.879	30.1277	32.3764	31.7814	31.8847	33.0433	36.686	38.9907	43.0867	51.0653	59.0438	55.5756	52.1074	56.6455	62.9921	64.2461	66.6725	70.8164	73.2226	73.2291	73.2357	68.9124	64.5891	60.0244	56.635	57.2392	55.035	49.9781	46.0224	42.2947	
46.3769	45.095	43.8131	47.6341	51.5715	54.9285	58.4112	55.7655	51.066	49.8508	48.6357	44.4895	40.3433	34.5027	30.286	29.7391	31.7763	33.4889	34.107	36.2243	38.3416	38.8596	39.3776	41.2679	43.1317	43.9993	46.4917	43.2289	42.5671	53.7265	64.8859	61.0581	57.2302	62.8761	69.1264	67.8861	67.8316	72.2001	76.0568	73.219	70.3812	68.1797	65.9781	58.618	51.177	49.5043	49.2176	48.0726	49.0254	47.7011	
53.1979	50.808	48.4181	47.5346	47.5498	49.504	51.3042	49.5189	45.8967	45.7012	45.5056	40.6839	35.8622	34.2644	33.7307	33.753	37.7003	40.6951	41.8477	40.7453	39.6428	42.5983	45.5538	47.6461	49.3418	50.875	53.3083	50.8324	50.4608	59.4864	68.512	67.4284	66.3449	66.8076	67.1679	67.0684	69.301	70.9272	71.9437	71.9691	71.9944	68.7977	65.6011	57.8496	49.6199	46.9483	47.2369	44.4627	44.619	48.9085	
58.0536	55.6898	53.326	47.7585	42.7586	42.2169	42.6469	42.0344	40.0666	41.7323	43.398	38.2776	33.1572	35.3675	37.2705	36.6159	41.6886	45.1812	46.5555	42.3922	38.2289	43.9122	49.5954	52.5349	55.0627	58.2618	61.7703	61.2159	60.9624	66.3757	71.789	72.6668	73.5447	68.5387	63.2208	64.4739	70.3385	70.5674	68.7648	70.3507	71.9365	67.819	63.7014	56.4916	49.265	47.3862	47.4219	42.1904	40.5584	49.306	
58.4957	56.4651	54.4344	49.2922	44.3865	40.7892	39.2892	39.4187	38.6746	37.6989	36.7232	35.1583	33.5934	35.7914	36.3109	32.6071	36.4332	43.3414	47.8553	46.0771	44.2988	48.0502	51.8016	58.335	64.4417	66.8772	69.0317	71.0693	71.6044	75.4263	79.2482	76.0803	72.9125	70.3598	67.2859	65.122	69.849	71.6769	70.0517	66.9715	63.8914	61.1553	58.4193	52.3068	46.6389	45.6958	45.6215	41.8798	42.4068	50.4512	
50.0094	50.6904	51.3714	48.2476	44.2438	38.3986	34.9526	35.8083	36.1964	32.4124	28.6284	27.8199	27.0115	29.6007	32.3427	29.1957	30.9161	40.3811	48.2145	50.0401	51.8657	52.1473	52.4288	60.3655	67.2075	66.0359	67.0876	71.9682	74.3433	78.4254	82.5074	77.2281	71.9488	74.3179	76.4909	73.9129	73.5155	72.9555	70.2277	63.9088	57.5899	56.4062	55.2224	50.2573	46.0775	45.9994	46.9544	45.8418	46.3433	48.1763	
42.0075	42.9204	43.8333	43.5761	41.3224	33.8016	28.9819	28.4021	27.761	26.8427	25.9244	24.9768	24.0292	23.8112	25.5771	26.5763	29.7804	37.4205	44.192	49.289	54.3861	55.6715	56.957	62.7696	66.8196	64.5322	66.9722	75.6497	80.8184	79.4072	77.9959	78.29	78.5842	80.1557	81.856	78.5273	72.6688	70.313	67.0747	62.8644	58.6542	56.4625	54.2708	48.9908	44.8369	46.7164	49.793	50.5494	50.2653	46.1364	
36.6682	36.7113	36.7544	38.8527	38.4285	29.3113	23.4829	21.8328	19.8598	20.8366	21.8135	22.0688	22.3241	19.3993	19.0482	23.0526	27.9532	33.9813	39.5883	47.539	55.4897	57.5148	59.5398	63.5307	65.6577	63.1236	65.796	77.1143	85.2968	79.9879	74.6791	79.2464	83.8136	83.4536	83.7142	78.6677	69.3804	67.2613	64.0901	61.1111	58.1321	55.5871	53.0422	47.8968	44.013	48.0941	52.3515	54.0361	53.3667	45.0174	
35.1059	35.3453	35.5846	35.0533	32.064	24.1737	20.4457	19.1697	16.6414	16.3486	16.0559	17.3145	18.573	16.8479	17.0446	20.8767	25.65	33.4086	40.8783	46.0363	51.1942	56.1816	61.1689	64.3826	66.1976	64.2777	66.0187	75.3624	83.3188	80.6513	77.9838	78.1891	78.3944	77.0263	76.937	74.1764	68.4635	69.0382	66.9365	59.0537	51.171	50.9927	50.8145	47.5479	45.4732	51.0167	54.5305	54.044	51.2315	43.1687	
33.5437	33.9793	34.4149	31.2539	25.6994	19.0361	17.4084	16.5066	13.4229	11.8606	10.2984	12.5602	14.822	14.2964	15.041	18.7008	23.3468	32.836	42.1683	44.5335	46.8987	54.8484	62.798	65.2345	66.7375	65.4319	66.2415	73.6104	81.3408	81.3146	81.2885	77.1319	72.9753	70.5989	70.1599	69.685	67.5466	70.8151	69.7829	56.9964	44.2099	46.3983	48.5868	47.199	46.9333	53.9392	56.7095	54.052	49.0963	41.32	
38.2611	37.9513	37.6415	33.7899	29.2325	25.9881	25.3345	24.0596	20.8953	15.1967	9.49822	13.574	17.6497	16.028	15.6126	20.3	26.009	34.8196	42.5732	43.8319	45.0906	50.0857	55.0809	59.6247	62.8325	64.7373	66.6826	68.794	72.2075	74.7621	77.3167	76.0579	74.7991	74.3335	74.7716	74.0886	70.832	69.5981	65.8132	55.621	45.4289	46.7584	48.088	48.8809	50.1352	55.2579	58.2535	57.7753	54.7916	46.5264	
42.9786	41.9233	40.8681	36.3259	32.7656	32.94	33.2605	31.6126	28.3676	18.5328	8.69808	14.5878	20.4775	17.7595	16.1842	21.8992	28.6711	36.8032	42.9781	43.1303	43.2825	45.3231	47.3637	54.015	58.9275	64.0428	67.1238	63.9776	63.0742	68.2095	73.3448	74.9838	76.6229	78.068	79.3833	78.4921	74.1175	68.381	61.8435	54.2457	46.6479	47.1185	47.5891	50.5627	53.3371	56.5767	59.7975	61.4986	60.4869	51.7327	
46.4512	44.7226	42.994	40.2657	39.138	38.2297	35.9739	33.5754	29.7861	21.3656	12.945	15.9571	18.9692	19.7752	21.5882	24.6006	27.9518	32.2953	34.9981	34.9311	34.8641	40.5701	46.2761	51.4296	54.7053	60.4536	63.8821	62.1007	62.873	69.3618	75.8507	75.0201	74.1895	74.751	75.0225	73.4683	69.1974	62.9689	56.9961	52.9876	48.9792	49.746	50.5129	54.7205	58.2613	59.1015	61.036	63.4705	62.9696	54.7104	
48.3053	47.0929	45.8804	45.0865	45.4428	42.5031	37.674	34.5276	30.1108	22.9353	15.7598	16.2025	16.6452	21.2116	26.5772	27.0512	26.3926	26.3583	26.2162	27.7741	29.3319	37.5685	45.805	48.5893	49.6202	55.3939	60.3509	61.1154	64.1149	71.8791	79.6433	74.4751	69.3069	67.9902	67.0966	64.7579	62.1461	56.9808	52.4349	52.1848	51.9347	52.9893	54.044	59.6701	64.3547	63.173	63.2035	65.7535	65.1304	56.7179	
54.6696	52.7533	50.8369	47.1333	44.1294	42.3685	38.1761	34.6694	30.0126	23.2277	16.4428	17.1602	17.8775	22.1039	26.9218	28.3107	27.0955	26.5279	27.3856	28.3815	29.3775	36.9214	44.4653	48.2568	50.4192	53.8165	57.9005	58.4952	61.0061	68.2893	75.5725	68.467	61.3615	58.7806	57.3358	54.4765	53.7873	51.3566	49.9089	52.3917	54.8744	56.9499	59.0255	61.3943	62.5469	64.5351	67.8533	69.8681	68.4718	61.5707	
60.2246	57.3032	54.3817	47.427	40.6817	39.7184	35.3719	30.7139	25.9837	20.7137	15.4436	17.221	18.9984	23.8932	29.3948	32.9299	32.6975	33.1361	34.2328	31.6059	28.979	35.427	41.875	47.1935	51.9307	54.3949	57.1945	57.208	57.8462	62.2913	66.7365	61.0932	55.45	54.5995	55.1934	54.4032	54.248	53.1631	52.7739	55.2987	57.8236	59.6809	61.5383	59.2586	55.3364	58.9517	64.7501	65.422	64.4799	62.3523	
60.2104	56.1603	52.1103	49.0909	45.7905	42.1654	34.2052	27.3076	21.4156	16.7367	12.0578	14.8807	17.7036	24.2585	31.4355	34.5663	32.7661	33.6932	34.5111	31.7388	28.9665	32.4377	35.909	39.8779	44.3129	47.5754	50.8222	54.2056	56.9222	59.319	61.7157	58.4594	55.2031	54.3078	55.165	57.2206	58.376	57.6535	57.3394	58.5012	59.6629	61.5261	63.3893	61.578	57.6977	55.6998	56.7382	56.6111	56.6669	58.4386	
59.4836	54.2682	49.0528	49.9859	50.2015	43.9856	33.5732	25.5972	18.3281	12.6482	6.9682	10.915	14.8619	22.772	30.9362	32.9743	30.1307	32.0706	33.9925	33.3161	32.6397	32.8899	33.1401	34.9414	37.6831	40.3526	42.6402	47.9873	52.9499	55.0397	57.1296	56.4263	55.7229	54.586	55.1473	59.4894	62.8798	63.444	63.7955	63.8507	63.906	65.3539	66.8019	65.2448	61.3988	53.7804	50.5648	50.1447	50.7895	55.1366	
58.0128	55.3827	52.7526	50.986	48.1193	44.8479	38.6089	31.7388	23.8999	13.692	3.4841	10.4331	17.3822	22.7395	27.5994	30.8535	30.4876	31.0202	32.4845	35.6411	38.7976	38.2339	37.6701	37.1503	37.4715	39.2033	40.172	42.4956	46.2908	47.9664	49.6421	51.8744	54.1068	53.8779	54.9303	59.5521	64.654	69.8347	73.8474	74.9409	76.0344	73.919	71.8037	66.9674	59.8293	51.1093	48.6724	50.7099	53.7789	55.8958	
